1	 0.0	 0.006753048579684793	 0.0
2	 0.0	 0.033879061353373555	 0.0
3	 0.0	 0.07613808139168028	 0.0
4	 0.0	 0.12386191860831972	 0.0
5	 0.0	 0.16612093864662641	 0.0
6	 0.0	 0.19324695142031514	 0.0
7	 0.0	 0.20675304857968477	 0.0
8	 0.0	 0.2338790613533735	 0.0
9	 0.0	 0.2761380813916803	 0.0
10	 0.0	 0.32386191860831964	 0.0
11	 0.0	 0.36612093864662654	 0.0
12	 0.0	 0.3932469514203152	 0.0
13	 0.0	 0.40675304857968475	 0.0
14	 0.0	 0.4338790613533735	 0.0
15	 0.0	 0.47613808139168035	 0.0
16	 0.0	 0.5238619186083198	 0.0
17	 0.0	 0.5661209386466266	 0.0
18	 0.0	 0.5932469514203154	 0.0
19	 0.0	 0.6067530485796847	 0.0
20	 0.0	 0.6338790613533736	 0.0
21	 0.0	 0.6761380813916803	 0.0
22	 0.0	 0.7238619186083196	 0.0
23	 0.0	 0.7661209386466264	 0.0
24	 0.0	 0.7932469514203151	 0.0
25	 0.0	 0.8067530485796847	 0.0
26	 0.0	 0.8338790613533735	 0.0
27	 0.0	 0.8761380813916804	 0.0
28	 0.0	 0.9238619186083196	 0.0
29	 0.0	 0.9661209386466266	 0.0
30	 0.0	 0.9932469514203153	 0.0
31	 0.0	 1.0067530485796847	 0.0
32	 0.0	 1.0338790613533737	 0.0
33	 0.0	 1.0761380813916805	 0.0
34	 0.0	 1.12386191860832	 0.0
35	 0.0	 1.1661209386466271	 0.0
36	 0.0	 1.1932469514203154	 0.0
37	 0.0	 1.206753048579685	 0.0
38	 0.0	 1.2338790613533739	 0.0
39	 0.0	 1.2761380813916805	 0.0
40	 0.0	 1.3238619186083196	 0.0
41	 0.0	 1.3661209386466264	 0.0
42	 0.0	 1.393246951420315	 0.0
43	 0.0	 1.4067530485796844	 0.0
44	 0.0	 1.4338790613533736	 0.0
45	 0.0	 1.4761380813916802	 0.0
46	 0.0	 1.5238619186083198	 0.0
47	 0.0	 1.5661209386466266	 0.0
48	 0.0	 1.5932469514203154	 0.0
49	 0.0	 1.606753048579685	 0.0
50	 0.0	 1.633879061353374	 0.0
51	 0.0	 1.6761380813916802	 0.0
52	 0.0	 1.7238619186083204	 0.0
53	 0.0	 1.7661209386466266	 0.0
54	 0.0	 1.7932469514203155	 0.0
55	 0.0	 1.806753048579685	 0.0
56	 0.0	 1.8338790613533738	 0.0
57	 0.0	 1.87613808139168	 0.0
58	 0.0	 1.9238619186083201	 0.0
59	 0.0	 1.9661209386466263	 0.0
60	 0.0	 1.9932469514203155	 0.0
