# Kratos Output Displacements 
#
# curve_a.CurveGeometry3D
# solution step :: 0
# Id                        Init x:                        Init y:                        Init z:                Init rotartion:                         Disp x                         Disp y                         Disp z                  Disp rotation
#***********************************************************************************************************************************************************************************************************************************************************#
   1                           10.0                            5.0                            0.0                            0.0                            0.0                            0.0                            0.0                            0.0
   2             10.124999999999964              4.999999999999986                            0.0                            0.0        -1.4097023992576396e-08        -2.4231017192732907e-10                            0.0                            0.0
   3              10.37500000000005              5.000000000000012                            0.0                            0.0         -4.229195482707837e-08          -0.000454513604224438                            0.0                            0.0
   4             10.749999999999964              4.999999999999999                            0.0                            0.0        -3.3898986551150756e-06         -0.0024998222789918145                            0.0                            0.0
   5             11.250000000000018              4.999999999999994                            0.0                            0.0         -2.768524951868301e-05          -0.007953929701725926                            0.0                            0.0
   6                         11.875              5.000000000000009                            0.0                            0.0         -0.0001241589321576697          -0.019316252080736618                            0.0                            0.0
   7             12.500000000000002              4.999999999999996                            0.0                            0.0        -0.00031978498155638135           -0.03522266166663979                            0.0                            0.0
   8              13.12499999999999              5.000000000000005                            0.0                            0.0         -0.0006476060267637251          -0.055672317252796866                            0.0                            0.0
   9             13.750000000000014              4.999999999999998                            0.0                            0.0         -0.0011406577057346823            -0.0806641373640895                            0.0                            0.0
  10             14.374999999999986                            5.0                            0.0                            0.0         -0.0018319669182353948           -0.11019680031411827                            0.0                            0.0
  11             15.000000000000018              5.000000000000009                            0.0                            0.0          -0.002754550079234974           -0.14426874427510938                            0.0                            0.0
  12             15.624999999999979              4.999999999999989                            0.0                            0.0          -0.003941411372830217           -0.18287816736049844                            0.0                            0.0
  13              16.25000000000001              5.000000000000009                            0.0                            0.0          -0.005425541006832901           -0.22602302772023464                            0.0                            0.0
  14             16.874999999999982                            5.0                            0.0                            0.0          -0.007239913468101378           -0.27370104364875036                            0.0                            0.0
  15             17.500000000000004              4.999999999999998                            0.0                            0.0          -0.009417485778662638            -0.3259096937056434                            0.0                            0.0
  16              18.12500000000001              5.000000000000004                            0.0                            0.0          -0.011991195752816708            -0.3826462168490128                            0.0                            0.0
  17              18.74999999999999              5.000000000000004                            0.0                            0.0            -0.0149939602552287           -0.44390761258147027                            0.0                            0.0
  18             19.374999999999982             4.9999999999999964                            0.0                            0.0          -0.018458673460099106            -0.5096906411088442                            0.0                            0.0
  19              20.00000000000001              5.000000000000007                            0.0                            0.0          -0.022418205111598866            -0.5799918235114951                            0.0                            0.0
  20             20.624999999999993              4.999999999999997                            0.0                            0.0           -0.02690539878553011            -0.6548074419282885                            0.0                            0.0
  21             21.250000000000007              5.000000000000003                            0.0                            0.0           -0.03195307015242577            -0.7341335397532509                            0.0                            0.0
  22                         21.875                            5.0                            0.0                            0.0           -0.03759400524209511            -0.8179659218447668                            0.0                            0.0
  23             22.499999999999993              4.999999999999997                            0.0                            0.0           -0.04386095870971474            -0.9063001547474805                            0.0                            0.0
  24             23.125000000000014              5.000000000000004                            0.0                            0.0          -0.050786652103663954            -0.9991315669267289                            0.0                            0.0
  25             23.749999999999964             4.9999999999999964                            0.0                            0.0           -0.05840377213498016             -1.096455249015598                            0.0                            0.0
  26              24.25000000000004              5.000000000000008                            0.0                            0.0           -0.06507672958605681            -1.1779038930627976                            0.0                            0.0
  27             24.624999999999964             4.9999999999999885                            0.0                            0.0           -0.07042195756010372             -1.241007158526752                            0.0                            0.0
  28             24.875000000000007              5.000000000000004                            0.0                            0.0           -0.07414112351451152             -1.283971600414692                            0.0                            0.0
  29                           25.0                            5.0                            0.0                            0.0           -0.07604016916738843            -1.3056776252597313                            0.0                            0.0
# Kratos Output Displacements 
#
# curve_a.CurveGeometry3D
# solution step :: 1
# Id                        Init x:                        Init y:                        Init z:                Init rotartion:                         Disp x                         Disp y                         Disp z                  Disp rotation
#***********************************************************************************************************************************************************************************************************************************************************#
   1                           10.0                            5.0                            0.0                            0.0                            0.0                            0.0                            0.0                            0.0
   2             10.124999999999964              4.999999999999986                            0.0                            0.0        -5.6388181235433876e-08         -4.846194556762384e-10                            0.0                            0.0
   3              10.37500000000005              5.000000000000012                            0.0                            0.0         -1.691680768800552e-07         -0.0009090275159913119                            0.0                            0.0
   4             10.749999999999964              4.999999999999999                            0.0                            0.0         -1.355960855420335e-05          -0.004999646249823186                            0.0                            0.0
   5             11.250000000000018              4.999999999999994                            0.0                            0.0        -0.00011074111074371729          -0.015907576336240403                            0.0                            0.0
   6                         11.875              5.000000000000009                            0.0                            0.0         -0.0004966152572851712           -0.03862922428725568                            0.0                            0.0
   7             12.500000000000002              4.999999999999996                            0.0                            0.0         -0.0012790153758199807           -0.07043280112244243                            0.0                            0.0
   8              13.12499999999999              5.000000000000005                            0.0                            0.0           -0.00258998628981999           -0.11131157922375845                            0.0                            0.0
   9             13.750000000000014              4.999999999999998                            0.0                            0.0         -0.0045614610107254094           -0.16125691123635466                            0.0                            0.0
  10             14.374999999999986                            5.0                            0.0                            0.0         -0.0073252328292934266           -0.22025823189817206                            0.0                            0.0
  11             15.000000000000018              5.000000000000009                            0.0                            0.0          -0.011012927436503617            -0.2883030602747052                            0.0                            0.0
  12             15.624999999999979              4.999999999999989                            0.0                            0.0          -0.015755975079921214            -0.3653770023992484                            0.0                            0.0
  13              16.25000000000001              5.000000000000009                            0.0                            0.0          -0.021685582761385547           -0.45146375431773134                            0.0                            0.0
  14             16.874999999999982                            5.0                            0.0                            0.0           -0.02893270648195667             -0.546545105537585                            0.0                            0.0
  15             17.500000000000004              4.999999999999998                            0.0                            0.0           -0.03762802353992356            -0.6506009428799517                            0.0                            0.0
  16              18.12500000000001              5.000000000000004                            0.0                            0.0           -0.04790190488778023            -0.7636092547343347                            0.0                            0.0
  17              18.74999999999999              5.000000000000004                            0.0                            0.0          -0.059884387554021146            -0.8855461357148595                            0.0                            0.0
  18             19.374999999999982             4.9999999999999964                            0.0                            0.0           -0.07370514713554499            -1.0163857917171644                            0.0                            0.0
  19              20.00000000000001              5.000000000000007                            0.0                            0.0           -0.08949347036653421            -1.1561005453747661                            0.0                            0.0
  20             20.624999999999993              4.999999999999997                            0.0                            0.0           -0.10737822776960115            -1.3046608419138233                            0.0                            0.0
  21             21.250000000000007              5.000000000000003                            0.0                            0.0           -0.12748784639492428            -1.4620352554050986                            0.0                            0.0
  22                         21.875                            5.0                            0.0                            0.0           -0.14995028265331456              -1.62819049541165                            0.0                            0.0
  23             22.499999999999993              4.999999999999997                            0.0                            0.0           -0.17489299524864776            -1.8030914140309582                            0.0                            0.0
  24             23.125000000000014              5.000000000000004                            0.0                            0.0            -0.2024429182158336            -1.9867010133301255                            0.0                            0.0
  25             23.749999999999964             4.9999999999999964                            0.0                            0.0           -0.23272643406944127             -2.178980453171934                            0.0                            0.0
  26              24.25000000000004              5.000000000000008                            0.0                            0.0            -0.2592407644694781            -2.3397073381797693                            0.0                            0.0
  27             24.624999999999964             4.9999999999999885                            0.0                            0.0           -0.28046958071211847             -2.464116502044395                            0.0                            0.0
  28             24.875000000000007              5.000000000000004                            0.0                            0.0           -0.29523565325402856            -2.5487673692157378                            0.0                            0.0
  29                           25.0                            5.0                            0.0                            0.0            -0.3027741422731758            -2.5915199052931857                            0.0                            0.0
# Kratos Output Displacements 
#
# curve_a.CurveGeometry3D
# solution step :: 2
# Id                        Init x:                        Init y:                        Init z:                Init rotartion:                         Disp x                         Disp y                         Disp z                  Disp rotation
#***********************************************************************************************************************************************************************************************************************************************************#
   1                           10.0                            5.0                            0.0                            0.0                            0.0                            0.0                            0.0                            0.0
   2             10.124999999999964              4.999999999999986                            0.0                            0.0        -1.2687373462938467e-07         -7.269296276035675e-10                            0.0                            0.0
   3              10.37500000000005              5.000000000000012                            0.0                            0.0         -3.806291370977988e-07         -0.0013635420428004252                            0.0                            0.0
   4             10.749999999999964              4.999999999999999                            0.0                            0.0         -3.050917149849397e-05          -0.007499473605680151                            0.0                            0.0
   5             11.250000000000018              4.999999999999994                            0.0                            0.0        -0.00024916792157192447           -0.02386065681112992                            0.0                            0.0
   6                         11.875              5.000000000000009                            0.0                            0.0          -0.001117307563115233           -0.05793563718969175                            0.0                            0.0
   7             12.500000000000002              4.999999999999996                            0.0                            0.0          -0.002877317577187455           -0.10561790102663249                            0.0                            0.0
   8              13.12499999999999              5.000000000000005                            0.0                            0.0         -0.0058258276487457294            -0.1668847540559053                            0.0                            0.0
   9             13.750000000000014              4.999999999999998                            0.0                            0.0          -0.010258901798744446           -0.24170703645466673                            0.0                            0.0
  10             14.374999999999986                            5.0                            0.0                            0.0          -0.016471897473184782           -0.33004913672459235                            0.0                            0.0
  11             15.000000000000018              5.000000000000009                            0.0                            0.0           -0.02475932496838773            -0.4318690086396968                            0.0                            0.0
  12             15.624999999999979              4.999999999999989                            0.0                            0.0           -0.03541470725946638            -0.5471181912588161                            0.0                            0.0
  13              16.25000000000001              5.000000000000009                            0.0                            0.0          -0.048730440298722755            -0.6757418319901927                            0.0                            0.0
  14             16.874999999999982                            5.0                            0.0                            0.0           -0.06499765385044398             -0.817678712698533                            0.0                            0.0
  15             17.500000000000004              4.999999999999998                            0.0                            0.0           -0.08450607292834889             -0.972861278841652                            0.0                            0.0
  16              18.12500000000001              5.000000000000004                            0.0                            0.0           -0.10754387990159842              -1.14121567162287                            0.0                            0.0
