# Kratos Output Displacements 
#
# curve_a.CurveGeometry3D
# solution step :: 0
# Id                        Init x:                        Init y:                        Init z:                Init rotartion:                         Disp x                         Disp y                         Disp z                  Disp rotation
#***********************************************************************************************************************************************************************************************************************************************************#
  10             14.249999999999986              5.000000000000005                            0.0                            0.0          -0.006772478456783304           -0.20845796762813418                            0.0                            0.0
  11                         14.625              4.999999999999998                            0.0                            0.0            -0.0088465068003174             -0.247928338473149                            0.0                            0.0
  12             14.874999999999993              5.000000000000007                            0.0                            0.0          -0.010431500953218986            -0.2760487013832851                            0.0                            0.0
  13                           15.0             4.9999999999999964                            0.0                            0.0          -0.011276763821040703           -0.29056032260898146                            0.0                            0.0
# Kratos Output Displacements 
#
# curve_b.CurveGeometry3D
# solution step :: 1
# Id                        Init x:                        Init y:                        Init z:                Init rotartion:                         Disp x                         Disp y                         Disp z                  Disp rotation
#***********************************************************************************************************************************************************************************************************************************************************#
   1                           15.0             4.9999999999999964                            0.0                            0.0          -0.011276763821040703            -0.2905603226089797                            0.0                            0.0
   2             15.124999999999986             5.0000000000000036                            0.0                            0.0          -0.012122026694495247             -0.305071943882826                            0.0                            0.0
   3             15.375000000000007              4.999999999999991                            0.0                            0.0          -0.013918084024497901            -0.3349980659717371                            0.0                            0.0
   4             15.749999999999993             5.0000000000000036                            0.0                            0.0          -0.016941896631312403            -0.3825943528331681                            0.0                            0.0
   5             16.250000000000007              4.999999999999993                            0.0                            0.0          -0.021685582797971392            -0.4514637545223774                            0.0                            0.0
   6                         16.875             4.9999999999999964                            0.0                            0.0          -0.028932706547823983             -0.546545105932358                            0.0                            0.0
   7             17.499999999999993             4.9999999999999964                            0.0                            0.0           -0.03762802363741713            -0.6506009434620221                            0.0                            0.0
   8             18.125000000000007              4.999999999999993                            0.0                            0.0           -0.04790190501932656            -0.7636092555015157                            0.0                            0.0
   9             18.750000000000007              4.999999999999998                            0.0                            0.0           -0.05988438772197924            -0.8855461366651776                            0.0                            0.0
  10             19.249999999999993              4.999999999999998                            0.0                            0.0           -0.07094099541837906             -0.990217861612507                            0.0                            0.0
  11             19.624999999999993              5.000000000000002                            0.0                            0.0           -0.08011885483397663            -1.0727154492672373                            0.0                            0.0
  12             19.875000000000007              4.999999999999998                            0.0                            0.0            -0.0866481232445544            -1.1294849199315795                            0.0                            0.0
  13                           20.0              4.999999999999998                            0.0                            0.0           -0.09001757546292666             -1.158311916814803                            0.0                            0.0
# Kratos Output Displacements 
#
# curve_c.CurveGeometry3D
# solution step :: 1
# Id                        Init x:                        Init y:                        Init z:                Init rotartion:                         Disp x                         Disp y                         Disp z                  Disp rotation
#***********************************************************************************************************************************************************************************************************************************************************#
   1                           20.0              4.999999999999998                            0.0                            0.0           -0.09001757546293021             -1.158311916814803                            0.0                            0.0
   2             20.124999999999986              5.000000000000005                            0.0                            0.0           -0.09338702769252194            -1.1871389137451769                            0.0                            0.0
   3             20.375000000000007              4.999999999999993                            0.0                            0.0           -0.10033556817823097             -1.245677430707965                            0.0                            0.0
   4             20.749999999999993              5.000000000000005                            0.0                            0.0           -0.11140015186537511             -1.336135726423418                            0.0                            0.0
   5             21.250000000000007              4.999999999999995                            0.0                            0.0            -0.1274878468517464            -1.4620352575475053                            0.0                            0.0
   6                         21.875              4.999999999999998                            0.0                            0.0           -0.14995028322388038            -1.6281904979665036                            0.0                            0.0
   7             22.499999999999993              4.999999999999998                            0.0                            0.0            -0.1748929959388903             -1.803091416996434                            0.0                            0.0
   8             23.125000000000007              4.999999999999995                            0.0                            0.0           -0.20244291903174272            -1.9867010167045116                            0.0                            0.0
   9             23.750000000000007                            5.0                            0.0                            0.0            -0.2327264350169358             -2.178980456953329                            0.0                            0.0
  10             24.249999999999993                            5.0                            0.0                            0.0            -0.2592407655269646            -2.3397073422851933                            0.0                            0.0
  11             24.624999999999993             5.0000000000000036                            0.0                            0.0           -0.28046958185474935            -2.4641165063919512                            0.0                            0.0
  12             24.875000000000007                            5.0                            0.0                            0.0              -0.29523565445459            -2.5487673737242744                            0.0                            0.0
  13                           25.0                            5.0                            0.0                            0.0           -0.30277414350299736            -2.5915199098821082                            0.0                            0.0
# Kratos Output Displacements 
#
# curve_a.CurveGeometry3D
# solution step :: 2
# Id                        Init x:                        Init y:                        Init z:                Init rotartion:                         Disp x                         Disp y                         Disp z                  Disp rotation
#***********************************************************************************************************************************************************************************************************************************************************#
   1                           10.0                            5.0                            0.0                            0.0                            0.0                            0.0                            0.0                            0.0
   2             10.124999999999993              5.000000000000005                            0.0                            0.0        -1.2687373462938467e-07         -7.269287394251478e-10                            0.0                            0.0
   3             10.375000000000007              4.999999999999988                            0.0                            0.0        -3.8062913532144194e-07         -0.0013635420427560163                            0.0                            0.0
   4             10.749999999999993             5.0000000000000036                            0.0                            0.0        -3.0509171500270327e-05          -0.007499473605458107                            0.0                            0.0
   5             11.250000000000007              4.999999999999998                            0.0                            0.0         -0.0002491679215506082          -0.023860656810351877                            0.0                            0.0
   6             11.874999999999993             4.9999999999999964                            0.0                            0.0         -0.0011173075630548368           -0.05793563718792516                            0.0                            0.0
   7             12.500000000000007             4.9999999999999964                            0.0                            0.0         -0.0028773175769920556           -0.10561790102323876                            0.0                            0.0
   8             13.124999999999993              4.999999999999998                            0.0                            0.0          -0.005825827648409998           -0.16688475405089687                            0.0                            0.0
   9             13.750000000000021              4.999999999999991                            0.0                            0.0          -0.010258901798058773           -0.24170703644684188                            0.0                            0.0
  10             14.249999999999986              5.000000000000005                            0.0                            0.0          -0.015229298337434471            -0.3123807166614805                            0.0                            0.0
  11                         14.625              4.999999999999998                            0.0                            0.0           -0.01989059006101712           -0.37145097406109784                            0.0                            0.0
  12             14.874999999999993              5.000000000000007                            0.0                            0.0           -0.02345214063773149           -0.41352023853209374                            0.0                            0.0
  13                           15.0             4.9999999999999964                            0.0                            0.0           -0.02535130427397192           -0.43522628303876676                            0.0                            0.0
# Kratos Output Displacements 
#
# curve_b.CurveGeometry3D
# solution step :: 2
# Id                        Init x:                        Init y:                        Init z:                Init rotartion:                         Disp x                         Disp y                         Disp z                  Disp rotation
#***********************************************************************************************************************************************************************************************************************************************************#
   1                           15.0             4.9999999999999964                            0.0                            0.0           -0.02535130427397192           -0.43522628303876765                            0.0                            0.0
   2             15.124999999999986             5.0000000000000036                            0.0                            0.0          -0.027250467922838695           -0.45693232761704294                            0.0                            0.0
   3             15.375000000000007              4.999999999999991                            0.0                            0.0          -0.031285571917130994            -0.5016872413158131                            0.0                            0.0
   4             15.749999999999993             5.0000000000000036                            0.0                            0.0           -0.03807785394516294            -0.5728429198171012                            0.0                            0.0
   5             16.250000000000007              4.999999999999993                            0.0                            0.0          -0.048730440435623024            -0.6757418326830233                            0.0                            0.0
   6                         16.875             4.9999999999999964                            0.0                            0.0           -0.06499765406911351            -0.8176787137420609                            0.0                            0.0
   7             17.499999999999993             4.9999999999999964                            0.0                            0.0           -0.08450607323610626            -0.9728612802327978                            0.0                            0.0
   8             18.125000000000007              4.999999999999993                            0.0                            0.0           -0.10754388030619921            -1.1412156733602155                            0.0                            0.0
   9             18.750000000000007              4.999999999999998                            0.0                            0.0            -0.1343975778436608            -1.3226617652242396                            0.0                            0.0
  10             19.249999999999993              4.999999999999998                            0.0                            0.0           -0.15916099736843492            -1.4782229106162048                            0.0                            0.0
  11             19.624999999999993              5.000000000000002                            0.0                            0.0           -0.17970605223496605            -1.6007045256756216                            0.0                            0.0
  12             19.875000000000007              4.999999999999998                            0.0                            0.0            -0.1943168376029547            -1.6849283346740132                            0.0                            0.0
  13                           20.0              4.999999999999998                            0.0                            0.0           -0.20185540979449357            -1.7276808931797385                            0.0                            0.0
# Kratos Output Displacements 
#
# curve_c.CurveGeometry3D
# solution step :: 2
# Id                        Init x:                        Init y:                        Init z:                Init rotartion:                         Disp x                         Disp y                         Disp z                  Disp rotation
#***********************************************************************************************************************************************************************************************************************************************************#
   1                           20.0              4.999999999999998                            0.0                            0.0           -0.20185540979449357            -1.7276808931797376                            0.0                            0.0
   2             20.124999999999986              5.000000000000005                            0.0                            0.0           -0.20939398201092985            -1.7704334517537648                            0.0                            0.0
   3             20.375000000000007              4.999999999999993                            0.0                            0.0           -0.22493748545965886             -1.857219876914625                            0.0                            0.0
   4             20.749999999999993              5.000000000000005                            0.0                            0.0           -0.24967977154278032            -1.9912332643011705                            0.0                            0.0
   5             21.250000000000007              4.999999999999995                            0.0                            0.0           -0.28563491962263043            -2.1775433627497036                            0.0                            0.0
   6                         21.875              4.999999999999998                            0.0                            0.0           -0.33579731995368434             -2.423029446691654                            0.0                            0.0
   7             22.499999999999993              4.999999999999998                            0.0                            0.0            -0.3914517781899427            -2.6809971529575374                            0.0                            0.0
   8             23.125000000000007              4.999999999999995                            0.0                            0.0            -0.4528692730745689             -2.951323702393936                            0.0                            0.0
   9             23.750000000000007                            5.0                            0.0                            0.0             -0.520318040444586            -3.2338804336801115                            0.0                            0.0
  10             24.249999999999993                            5.0                            0.0                            0.0            -0.5793143645436984            -3.4696023783933407                            0.0                            0.0
  11             24.624999999999993             5.0000000000000036                            0.0                            0.0            -0.6265131603845724            -3.6517737941229758                            0.0                            0.0
  12             24.875000000000007                            5.0                            0.0                            0.0            -0.6593253917292294            -3.7755930394518153                            0.0                            0.0
  13                           25.0                            5.0                            0.0                            0.0            -0.6760723929987442             -3.838093091831316                            0.0                            0.0
# Kratos Output Displacements 
#
# curve_a.CurveGeometry3D
# solution step :: 3
# Id                        Init x:                        Init y:                        Init z:                Init rotartion:                         Disp x                         Disp y                         Disp z                  Disp rotation
#***********************************************************************************************************************************************************************************************************************************************************#
   1                           10.0                            5.0                            0.0                            0.0                            0.0                            0.0                            0.0                            0.0
   2             10.124999999999993              5.000000000000005                            0.0                            0.0        -2.2555410694735656e-07         -9.692371349956375e-10                            0.0                            0.0
   3             10.375000000000007              4.999999999999988                            0.0                            0.0         -6.766764393262292e-07          -0.001818057492513958                            0.0                            0.0
   4             10.749999999999993             5.0000000000000036                            0.0                            0.0        -5.4238657185123884e-05          -0.009999306044940148                            0.0                            0.0
   5             11.250000000000007              4.999999999999998                            0.0                            0.0        -0.00044296624499295945          -0.031812887991186756                            0.0                            0.0
   6             11.874999999999993             4.9999999999999964                            0.0                            0.0         -0.0019861335027968607           -0.07723221226532928                            0.0                            0.0
   7             12.500000000000007             4.9999999999999964                            0.0                            0.0          -0.005114069064042326           -0.14076545380929328                            0.0                            0.0
   8             13.124999999999993              4.999999999999998                            0.0                            0.0            -0.0103529425785851           -0.22235885677713263                            0.0                            0.0
   9             13.750000000000021              4.999999999999991                            0.0                            0.0           -0.01822713761735706            -0.3219433844980948                            0.0                            0.0
  10             14.249999999999986              5.000000000000005                            0.0                            0.0          -0.027052473917931863            -0.4159364992374268                            0.0                            0.0
  11                         14.625              4.999999999999998                            0.0                            0.0            -0.0353261070565285            -0.4944446902740225                            0.0                            0.0
  12             14.874999999999993              5.000000000000007                            0.0                            0.0          -0.041646103488361064            -0.5503297117876293                            0.0                            0.0
  13                           15.0             4.9999999999999964                            0.0                            0.0          -0.045015738574553765            -0.5791567467107503                            0.0                            0.0
# Kratos Output Displacements 
#
# curve_b.CurveGeometry3D
# solution step :: 3
# Id                        Init x:                        Init y:                        Init z:                Init rotartion:                         Disp x                         Disp y                         Disp z                  Disp rotation
#***********************************************************************************************************************************************************************************************************************************************************#
   1                           15.0             4.9999999999999964                            0.0                            0.0          -0.045015738574553765            -0.5791567467107495                            0.0                            0.0
   2             15.124999999999986             5.0000000000000036                            0.0                            0.0           -0.04838537368310014            -0.6079837817281932                            0.0                            0.0
   3             15.375000000000007              4.999999999999991                            0.0                            0.0            -0.0555439176421757             -0.667406900095389                            0.0                            0.0
   4             15.749999999999993             5.0000000000000036                            0.0                            0.0           -0.06759101452545124            -0.7618365264334397                            0.0                            0.0
   5             16.250000000000007              4.999999999999993                            0.0                            0.0           -0.08647750151584077            -0.8982808135186611                            0.0                            0.0
   6                         16.875             4.9999999999999964                            0.0                            0.0           -0.11530060342230897            -1.0862553955504048                            0.0                            0.0
   7             17.499999999999993             4.9999999999999964                            0.0                            0.0           -0.14984312731010974             -1.291490154335548                            0.0                            0.0
   8             18.125000000000007              4.999999999999993                            0.0                            0.0            -0.1906046627607232            -1.5138114395318638                            0.0                            0.0
   9             18.750000000000007              4.999999999999998                            0.0                            0.0            -0.2380795374078204             -1.753031143771639                            0.0                            0.0
  10             19.249999999999993              4.999999999999998                            0.0                            0.0            -0.2818210264384149             -1.957763718235464                            0.0                            0.0
  11             19.624999999999993              5.000000000000002                            0.0                            0.0           -0.31808518640421113            -2.1187289159881084                            0.0                            0.0
  12             19.875000000000007              4.999999999999998                            0.0                            0.0           -0.34386167471861384             -2.229304214205771                            0.0                            0.0
  13                           20.0              4.999999999999998                            0.0                            0.0            -0.3571578909507025             -2.285404199085105                            0.0                            0.0
# Kratos Output Displacements 
#
# curve_c.CurveGeometry3D
# solution step :: 3
# Id                        Init x:                        Init y:                        Init z:                Init rotartion:                         Disp x                         Disp y                         Disp z                  Disp rotation
#***********************************************************************************************************************************************************************************************************************************************************#
   1                           20.0              4.999999999999998                            0.0                            0.0            -0.3571578909507025             -2.285404199085105                            0.0                            0.0
   2             20.124999999999986              5.000000000000005                            0.0                            0.0            -0.3704541072263261            -2.3415041840510407                            0.0                            0.0
   3             20.375000000000007              4.999999999999993                            0.0                            0.0            -0.3978624839286624             -2.455328825523286                            0.0                            0.0
   4             20.749999999999993              5.000000000000005                            0.0                            0.0           -0.44147014139154805            -2.6309160674258494                            0.0                            0.0
   5             21.250000000000007              4.999999999999995                            0.0                            0.0            -0.5047915283375701            -2.8746352598992897                            0.0                            0.0
   6                         21.875              4.999999999999998                            0.0                            0.0            -0.5930348469291253             -3.195031268416568                            0.0                            0.0
   7             22.499999999999993              4.999999999999998                            0.0                            0.0            -0.6908239034416646            -3.5309032058829914                            0.0                            0.0
   8             23.125000000000007              4.999999999999995                            0.0                            0.0            -0.7986047741912792             -3.881966889062899                            0.0                            0.0
   9             23.750000000000007                            5.0                            0.0                            0.0            -0.9168150813522615             -4.247925280881674                            0.0                            0.0
  10             24.249999999999993                            5.0                            0.0                            0.0            -1.0200699144319323             -4.552360049599039                            0.0                            0.0
