# Kratos Output Displacements 
#
# curve_a.CurveGeometry3D
# solution step :: 0
# Id                        Init x:                        Init y:                        Init z:                Init rotartion:                         Disp x                         Disp y                         Disp z                  Disp rotation
#***********************************************************************************************************************************************************************************************************************************************************#
   5              19.16666666666667                            5.0                            0.0                            0.0            -1.6332800373478022             -4.437565320338924                            0.0                            0.0
   6                          19.75             5.0000000000000036                            0.0                            0.0            -1.9520516348781385             -4.958075675855338                            0.0                            0.0
   7             20.333333333333336             4.9999999999999964                            0.0                            0.0             -2.306735170608569             -5.495330933898261                            0.0                            0.0
   8             20.916666666666657              5.000000000000002                            0.0                            0.0             -2.698383647325148             -6.046856869835741                            0.0                            0.0
   9             21.500000000000007              5.000000000000002                            0.0                            0.0            -3.1278798328082367             -6.610113537987495                            0.0                            0.0
  10             22.083333333333336              4.999999999999997                            0.0                            0.0             -3.595932194745494              -7.18250696905551                            0.0                            0.0
  11             22.666666666666664              5.000000000000005                            0.0                            0.0             -4.103071637939163              -7.76140111605774                            0.0                            0.0
  12             23.250000000000007              4.999999999999997                            0.0                            0.0            -4.6496490594561415             -8.344129994085463                            0.0                            0.0
  13              23.83333333333333              5.000000000000003                            0.0                            0.0             -5.235833732269981             -8.928009958001077                            0.0                            0.0
  14             24.300000000000008                            5.0                            0.0                            0.0             -5.736456767832788             -9.393883640618734                            0.0                            0.0
  15             24.649999999999977              4.999999999999998                            0.0                            0.0             -6.129653435798797              -9.74139002637975                            0.0                            0.0
  16             24.883333333333344              5.000000000000002                            0.0                            0.0             -6.399614022243565              -9.97186201429859                            0.0                            0.0
  17                           25.0                            5.0                            0.0                            0.0             -6.536543904452259            -10.086754164562697                            0.0                            0.0
# Kratos Output Displacements 
#
# curve_a.CurveGeometry3D
# solution step :: 10
# Id                        Init x:                        Init y:                        Init z:                Init rotartion:                         Disp x                         Disp y                         Disp z                  Disp rotation
#***********************************************************************************************************************************************************************************************************************************************************#
   1                           10.0                            5.0                            0.0                            0.0                            0.0                            0.0                            0.0                            0.0
   2              10.13333333333332              4.999999999999993                            0.0                            0.0         -1.819562921667739e-06        -2.8430626741737797e-09                            0.0                            0.0
   3              10.40000000000002              5.000000000000009                            0.0                            0.0        -5.4588400679733695e-06          -0.005688565558132019                            0.0                            0.0
   4             10.799999999999985              4.999999999999994                            0.0                            0.0         -0.0004963198812752978           -0.03128708369332234                            0.0                            0.0
   5             11.333333333333343              5.000000000000003                            0.0                            0.0           -0.00406321238952323           -0.09946689602751224                            0.0                            0.0
   6             11.999999999999996              5.000000000000001                            0.0                            0.0          -0.018194542882316256           -0.24081893417970068                            0.0                            0.0
   7             12.666666666666675              5.000000000000001                            0.0                            0.0          -0.046746898793504243            -0.4372696657270181                            0.0                            0.0
   8             13.333333333333329                            5.0                            0.0                            0.0           -0.09436365304695471            -0.6873895760589859                            0.0                            0.0
   9             14.000000000000007              5.000000000000002                            0.0                            0.0           -0.16554945264732446            -0.9893586150687605                            0.0                            0.0
  10             14.666666666666666              4.999999999999997                            0.0                            0.0            -0.2646374392295936            -1.3409794413545448                            0.0                            0.0
  11             15.333333333333336              5.000000000000005                            0.0                            0.0           -0.39575771854149266            -1.7396934122660772                            0.0                            0.0
  12             16.000000000000004             4.9999999999999964                            0.0                            0.0            -0.5628073065861958             -2.182599201656214                            0.0                            0.0
  13             16.666666666666664              5.000000000000005                            0.0                            0.0            -0.7694217717561092            -2.6664739122565893                            0.0                            0.0
  14             17.199999999999996             4.9999999999999964                            0.0                            0.0            -0.9690433799537992            -3.0835320055181112                            0.0                            0.0
  15             17.599999999999994              5.000000000000002                            0.0                            0.0            -1.1394361619639461            -3.4114700510338936                            0.0                            0.0
  16             17.866666666666667              5.000000000000002                            0.0                            0.0             -1.262581081211117            -3.6362878393463767                            0.0                            0.0
  17                           18.0                            5.0                            0.0                            0.0            -1.3265830407533272            -3.7501757367409074                            0.0                            0.0
# Kratos Output Displacements 
#
# curve_b.CurveGeometry3D
# solution step :: 10
# Id                        Init x:                        Init y:                        Init z:                Init rotartion:                         Disp x                         Disp y                         Disp z                  Disp rotation
#***********************************************************************************************************************************************************************************************************************************************************#
   1                           18.0                            5.0                            0.0                            0.0            -1.3265830407533237             -3.750175736740907                            0.0                            0.0
   2              18.11666666666666              4.999999999999995                            0.0                            0.0             -1.382584755566345             -3.849827647088664                            0.0                            0.0
   3             18.350000000000016              5.000000000000007                            0.0                            0.0            -1.4983083569808855             -4.051396191465879                            0.0                            0.0
   4              18.69999999999999             4.9999999999999964                            0.0                            0.0              -1.68322336743109             -4.360265419423673                            0.0                            0.0
   5              19.16666666666667                            5.0                            0.0                            0.0            -1.9530708003571497             -4.783987575219983                            0.0                            0.0
   6                          19.75             5.0000000000000036                            0.0                            0.0            -2.3305744213403976             -5.330516564341041                            0.0                            0.0
   7             20.333333333333336             4.9999999999999964                            0.0                            0.0             -2.749419259768537             -5.890876574913428                            0.0                            0.0
   8             20.916666666666657              5.000000000000002                            0.0                            0.0             -3.210521850071899             -6.461945267721717                            0.0                            0.0
   9             21.500000000000007              5.000000000000002                            0.0                            0.0             -3.714563265219269             -7.040540634243299                            0.0                            0.0
  10             22.083333333333336              4.999999999999997                            0.0                            0.0             -4.261985322176539             -7.623438727137224                            0.0                            0.0
  11             22.666666666666664              5.000000000000005                            0.0                            0.0             -4.852988120065241             -8.207391624058973                            0.0                            0.0
  12             23.250000000000007              4.999999999999997                            0.0                            0.0             -5.487528925261081             -8.789145525065749                            0.0                            0.0
  13              23.83333333333333              5.000000000000003                            0.0                            0.0             -6.165322409058486              -9.36545888302654                            0.0                            0.0
  14             24.300000000000008                            5.0                            0.0                            0.0              -6.74173827297842              -9.81958814867238                            0.0                            0.0
  15             24.649999999999977              4.999999999999998                            0.0                            0.0            -7.1929330433898855            -10.154868437755331                            0.0                            0.0
  16             24.883333333333344              5.000000000000002                            0.0                            0.0            -7.5019888496756195            -10.375612711117212                            0.0                            0.0
  17                           25.0                            5.0                            0.0                            0.0             -7.658563036710447            -10.485239940571358                            0.0                            0.0
# Kratos Output Displacements 
#
# curve_a.CurveGeometry3D
# solution step :: 11
# Id                        Init x:                        Init y:                        Init z:                Init rotartion:                         Disp x                         Disp y                         Disp z                  Disp rotation
#***********************************************************************************************************************************************************************************************************************************************************#
   1                           10.0                            5.0                            0.0                            0.0                            0.0                            0.0                            0.0                            0.0
   2              10.13333333333332              4.999999999999993                            0.0                            0.0        -2.1654537754045577e-06        -3.1015163770575782e-09                            0.0                            0.0
   3              10.40000000000002              5.000000000000009                            0.0                            0.0         -6.496558118129769e-06         -0.0062057240333750485                            0.0                            0.0
   4             10.799999999999985              4.999999999999994                            0.0                            0.0         -0.0005906663194767958          -0.034131454188088384                            0.0                            0.0
   5             11.333333333333343              5.000000000000003                            0.0                            0.0          -0.004835595987007224           -0.10849242563366523                            0.0                            0.0
   6             11.999999999999996              5.000000000000001                            0.0                            0.0           -0.02164519199599546           -0.26251655766503923                            0.0                            0.0
   7             12.666666666666675              5.000000000000001                            0.0                            0.0          -0.055585319850310455           -0.47627991372384404                            0.0                            0.0
   8             13.333333333333329                            5.0                            0.0                            0.0            -0.1121347444573555              -0.74793152222112                            0.0                            0.0
   9             14.000000000000007              5.000000000000002                            0.0                            0.0            -0.1965764577350857            -1.0751191580513084                            0.0                            0.0
  10             14.666666666666666              4.999999999999997                            0.0                            0.0            -0.3139519323622899             -1.455009710367273                            0.0                            0.0
  11             15.333333333333336              5.000000000000005                            0.0                            0.0           -0.46901746883051665            -1.8843137157574255                            0.0                            0.0
  12             16.000000000000004             4.9999999999999964                            0.0                            0.0            -0.6662030100113334            -2.3593138401105147                            0.0                            0.0
  13             16.666666666666664              5.000000000000005                            0.0                            0.0            -0.9095737820555794            -2.8758970678152918                            0.0                            0.0
  14             17.199999999999996             4.9999999999999964                            0.0                            0.0            -1.1441508338182338            -3.3188516673022783                            0.0                            0.0
  15             17.599999999999994              5.000000000000002                            0.0                            0.0            -1.3439715093106734              -3.66560963750316                            0.0                            0.0
  16             17.866666666666667              5.000000000000002                            0.0                            0.0            -1.4881720003604926             -3.902568173985197                            0.0                            0.0
  17                           18.0                            5.0                            0.0                            0.0            -1.5630611247517905             -4.022407544684494                            0.0                            0.0
# Kratos Output Displacements 
#
# curve_b.CurveGeometry3D
# solution step :: 11
# Id                        Init x:                        Init y:                        Init z:                Init rotartion:                         Disp x                         Disp y                         Disp z                  Disp rotation
#***********************************************************************************************************************************************************************************************************************************************************#
   1                           18.0                            5.0                            0.0                            0.0             -1.563061124751787             -4.022407544684495                            0.0                            0.0
   2              18.11666666666666              4.999999999999995                            0.0                            0.0            -1.6285891088393818             -4.127266994162675                            0.0                            0.0
   3             18.350000000000016              5.000000000000007                            0.0                            0.0            -1.7639155478340598             -4.339068549957493                            0.0                            0.0
   4              18.69999999999999             4.9999999999999964                            0.0                            0.0            -1.9798862558074148             -4.662671019655988                            0.0                            0.0
   5              19.16666666666667                            5.0                            0.0                            0.0            -2.2944311416111987             -5.104522258696227                            0.0                            0.0
   6                          19.75             5.0000000000000036                            0.0                            0.0             -2.733179654764708             -5.670476238673273                            0.0                            0.0
   7             20.333333333333336             4.9999999999999964                            0.0                            0.0            -3.2184542646583942             -6.246317505321539                            0.0                            0.0
   8             20.916666666666657              5.000000000000002                            0.0                            0.0            -3.7509051653134975             -6.828227855570506                            0.0                            0.0
   9             21.500000000000007              5.000000000000002                            0.0                            0.0             -4.330869740797446             -7.412348844019526                            0.0                            0.0
  10             22.083333333333336              4.999999999999997                            0.0                            0.0             -4.958370328604197             -7.994807367290397                            0.0                            0.0
  11             22.666666666666664              5.000000000000005                            0.0                            0.0             -5.633114071677703              -8.57174134509175                            0.0                            0.0
  12             23.250000000000007              4.999999999999997                            0.0                            0.0             -6.354494860104975             -9.139325328195994                            0.0                            0.0
  13              23.83333333333333              5.000000000000003                            0.0                            0.0             -7.121597349584814             -9.693795864019233                            0.0                            0.0
  14             24.300000000000008                            5.0                            0.0                            0.0             -7.770881895988758            -10.123940332539302                            0.0                            0.0
  15             24.649999999999977              4.999999999999998                            0.0                            0.0             -8.277190624505216            -10.437388878496378                            0.0                            0.0
  16             24.883333333333344              5.000000000000002                            0.0                            0.0             -8.623087878206388            -10.641826189706837                            0.0                            0.0
  17                           25.0                            5.0                            0.0                            0.0              -8.79809377668754            -10.742856893121125                            0.0                            0.0
# Kratos Output Displacements 
#
# curve_a.CurveGeometry3D
# solution step :: 12
# Id                        Init x:                        Init y:                        Init z:                Init rotartion:                         Disp x                         Disp y                         Disp z                  Disp rotation
#***********************************************************************************************************************************************************************************************************************************************************#
   1                           10.0                            5.0                            0.0                            0.0                            0.0                            0.0                            0.0                            0.0
   2              10.13333333333332              4.999999999999993                            0.0                            0.0        -2.5414300690584923e-06         -3.359966527227698e-09                            0.0                            0.0
   3              10.40000000000002              5.000000000000009                            0.0                            0.0          -7.62454733482798e-06          -0.006722886695026631                            0.0                            0.0
   4             10.799999999999985              4.999999999999994                            0.0                            0.0         -0.0006932184669281583           -0.03697584832054712                            0.0                            0.0
   5             11.333333333333343              5.000000000000003                            0.0                            0.0          -0.005675156812987581            -0.1175135373707139                            0.0                            0.0
   6             11.999999999999996              5.000000000000001                            0.0                            0.0          -0.025393066491236738            -0.2841633946785729                            0.0                            0.0
   7             12.666666666666675              5.000000000000001                            0.0                            0.0           -0.06517518247722265            -0.5150976469347253                            0.0                            0.0
   8             13.333333333333329                            5.0                            0.0                            0.0            -0.1313913493176102            -0.8079697457103805                            0.0                            0.0
   9             14.000000000000007              5.000000000000002                            0.0                            0.0            -0.2301428129767853             -1.159803784803719                            0.0                            0.0
  10             14.666666666666666              4.999999999999997                            0.0                            0.0           -0.36720022358079696            -1.5670247380542568                            0.0                            0.0
  11             15.333333333333336              5.000000000000005                            0.0                            0.0            -0.5479450011862816            -2.0254947880244134                            0.0                            0.0
  12             16.000000000000004             4.9999999999999964                            0.0                            0.0            -0.7773146529950381            -2.5305553681073647                            0.0                            0.0
  13             16.666666666666664              5.000000000000005                            0.0                            0.0            -1.0597526028126403             -3.077074500685324                            0.0                            0.0
  14             17.199999999999996             4.9999999999999964                            0.0                            0.0             -1.331280956577654              -3.54301405538215                            0.0                            0.0
  15             17.599999999999994              5.000000000000002                            0.0                            0.0            -1.5620612193695784            -3.9059629734644474                            0.0                            0.0
  16             17.866666666666667              5.000000000000002                            0.0                            0.0            -1.7283359649978216             -4.153096660957442                            0.0                            0.0
  17                           18.0                            5.0                            0.0                            0.0            -1.8146185204714236             -4.277849714517776                            0.0                            0.0
# Kratos Output Displacements 
#
# curve_b.CurveGeometry3D
# solution step :: 12
# Id                        Init x:                        Init y:                        Init z:                Init rotartion:                         Disp x                         Disp y                         Disp z                  Disp rotation
#***********************************************************************************************************************************************************************************************************************************************************#
   1                           18.0                            5.0                            0.0                            0.0            -1.8146185204714236             -4.277849714517776                            0.0                            0.0
   2              18.11666666666666              4.999999999999995                            0.0                            0.0            -1.8901157567874982             -4.387008636482586                            0.0                            0.0
   3             18.350000000000016              5.000000000000007                            0.0                            0.0              -2.04592629044307             -4.607142864099173                            0.0                            0.0
   4              18.69999999999999             4.9999999999999964                            0.0                            0.0            -2.2942505535406426             -4.942368391332953                            0.0                            0.0
   5              19.16666666666667                            5.0                            0.0                            0.0             -2.655132551847629             -5.397655961452108                            0.0                            0.0
   6                          19.75             5.0000000000000036                            0.0                            0.0             -3.156902263092089             -5.976204101215238                            0.0                            0.0
   7             20.333333333333336             4.9999999999999964                            0.0                            0.0            -3.7099738449960107             -6.559689148809139                            0.0                            0.0
   8             20.916666666666657              5.000000000000002                            0.0                            0.0             -4.314582769586334             -7.143570920813809                            0.0                            0.0
   9             21.500000000000007              5.000000000000002                            0.0                            0.0             -4.970563488711921             -7.723306146396205                            0.0                            0.0
  10             22.083333333333336              4.999999999999997                            0.0                            0.0             -5.677350722622226             -8.294383819660451                            0.0                            0.0
  11             22.666666666666664              5.000000000000005                            0.0                            0.0             -6.433983858946149             -8.852360300188222                            0.0                            0.0
  12             23.250000000000007              4.999999999999997                            0.0                            0.0             -7.239114426841816             -9.392893889556769                            0.0                            0.0
  13              23.83333333333333              5.000000000000003                            0.0                            0.0             -8.091016589391332             -9.911778615321913                            0.0                            0.0
  14             24.300000000000008                            5.0                            0.0                            0.0             -8.808283777648116             -10.30633728815014                            0.0                            0.0
  15             24.649999999999977              4.999999999999998                            0.0                            0.0             -9.365244135434969            -10.588970477905622                            0.0                            0.0
  16             24.883333333333344              5.000000000000002                            0.0                            0.0             -9.744631094763125            -10.771006740725694                            0.0                            0.0
  17                           25.0                            5.0                            0.0                            0.0             -9.936295925035594            -10.860370422923243                            0.0                            0.0
# Kratos Output Displacements 
#
# curve_a.CurveGeometry3D
# solution step :: 13
# Id                        Init x:                        Init y:                        Init z:                Init rotartion:                         Disp x                         Disp y                         Disp z                  Disp rotation
#***********************************************************************************************************************************************************************************************************************************************************#
   1                           10.0                            5.0                            0.0                            0.0                            0.0                            0.0                            0.0                            0.0
   2              10.13333333333332              4.999999999999993                            0.0                            0.0        -2.9474934883921833e-06        -3.6184140128625586e-09                            0.0                            0.0
   3              10.40000000000002              5.000000000000009                            0.0                            0.0         -8.842818250087703e-06          -0.007240053921424128                            0.0                            0.0
   4             10.799999999999985              4.999999999999994                            0.0                            0.0         -0.0008039767441303525           -0.03982026833160823                            0.0                            0.0
   5             11.333333333333343              5.000000000000003                            0.0                            0.0          -0.006581898235248573           -0.12652986166440972                            0.0                            0.0
   6             11.999999999999996              5.000000000000001                            0.0                            0.0           -0.02943745969210987            -0.3057552501400975                            0.0                            0.0
   7             12.666666666666675              5.000000000000001                            0.0                            0.0            -0.0755122291897532             -0.553707212550492                            0.0                            0.0
   8             13.333333333333329                            5.0                            0.0                            0.0            -0.1521186616988448            -0.8674641231141917                            0.0                            0.0
   9             14.000000000000007              5.000000000000002                            0.0                            0.0           -0.26620945800733686            -1.2433289740748767                            0.0                            0.0
  10             14.666666666666666              4.999999999999997                            0.0                            0.0            -0.4242956376063578            -1.6768729359356174                            0.0                            0.0
  11             15.333333333333336              5.000000000000005                            0.0                            0.0             -0.632369822632171            -2.1629875465468316                            0.0                            0.0
  12             16.000000000000004             4.9999999999999964                            0.0                            0.0            -0.8958356236349694              -2.69594489984536                            0.0                            0.0
  13             16.666666666666664              5.000000000000005                            0.0                            0.0            -1.2194439694781014             -3.269465141508767                            0.0                            0.0
  14             17.199999999999996             4.9999999999999964                            0.0                            0.0            -1.5296784995777504             -3.755325399354107                            0.0                            0.0
  15             17.599999999999994              5.000000000000002                            0.0                            0.0            -1.7927162488192305             -4.131712616649629                            0.0                            0.0
  16             17.866666666666667              5.000000000000002                            0.0                            0.0            -1.9819010382482265            -4.3869711992737646                            0.0                            0.0
  17                           18.0                            5.0                            0.0                            0.0             -2.079984650270454             -4.515557547444616                            0.0                            0.0
# Kratos Output Displacements 
#
# curve_b.CurveGeometry3D
# solution step :: 13
# Id                        Init x:                        Init y:                        Init z:                Init rotartion:                         Disp x                         Disp y                         Disp z                  Disp rotation
#***********************************************************************************************************************************************************************************************************************************************************#
   1                           18.0                            5.0                            0.0                            0.0             -2.079984650270454             -4.515557547444616                            0.0                            0.0
   2              18.11666666666666              4.999999999999995                            0.0                            0.0              -2.16580781109716             -4.628070602170814                            0.0                            0.0
   3             18.350000000000016              5.000000000000007                            0.0                            0.0             -2.342800059351198             -4.854562204785041                            0.0                            0.0
   4              18.69999999999999             4.9999999999999964                            0.0                            0.0             -2.624465478201408             -5.198188078723504                            0.0                            0.0
   5              19.16666666666667                            5.0                            0.0                            0.0            -3.0328338825969645             -5.662074318344155                            0.0                            0.0
   6                          19.75             5.0000000000000036                            0.0                            0.0             -3.598642813858433             -6.246230472362701                            0.0                            0.0
   7             20.333333333333336             4.9999999999999964                            0.0                            0.0             -4.219958299732163             -6.829413867923991                            0.0                            0.0
   8             20.916666666666657              5.000000000000002                            0.0                            0.0             -4.896437610595338             -7.406362170447099                            0.0                            0.0
   9             21.500000000000007              5.000000000000002                            0.0                            0.0             -5.627240247427256             -7.971869306918306                            0.0                            0.0
  10             22.083333333333336              4.999999999999997                            0.0                            0.0             -6.411035526300941             -8.520832443468409                            0.0                            0.0
  11             22.666666666666664              5.000000000000005                            0.0                            0.0             -7.246014586737196              -9.04829803004795                            0.0                            0.0
  12             23.250000000000007              4.999999999999997                            0.0                            0.0             -8.129906712761533             -9.549506498695292                            0.0                            0.0
  13              23.83333333333333              5.000000000000003                            0.0                            0.0             -9.059999822804281             -10.01993521210519                            0.0                            0.0
  14             24.300000000000008                            5.0                            0.0                            0.0             -9.838531919935878            -10.368258458737177                            0.0                            0.0
  15             24.649999999999977              4.999999999999998                            0.0                            0.0            -10.440230461162837            -10.611971816252524                            0.0                            0.0
  16             24.883333333333344              5.000000000000002                            0.0                            0.0            -10.848757091613392            -10.766179703787389                            0.0                            0.0
  17                           25.0                            5.0                            0.0                            0.0            -11.054801714966244            -10.841160302578682                            0.0                            0.0
# Kratos Output Displacements 
#
# curve_a.CurveGeometry3D
# solution step :: 14
# Id                        Init x:                        Init y:                        Init z:                Init rotartion:                         Disp x                         Disp y                         Disp z                  Disp rotation
#***********************************************************************************************************************************************************************************************************************************************************#
   1                           10.0                            5.0                            0.0                            0.0                            0.0                            0.0                            0.0                            0.0
   2              10.13333333333332              4.999999999999993                            0.0                            0.0        -3.3836457049574165e-06          -3.87685883396216e-09                            0.0                            0.0
   3              10.40000000000002              5.000000000000009                            0.0                            0.0        -1.0151383021295146e-05         -0.0077572260426572726                            0.0                            0.0
   4             10.799999999999985              4.999999999999994                            0.0                            0.0          -0.000922941593637816          -0.042664716219674936                            0.0                            0.0
   5             11.333333333333343              5.000000000000003                            0.0                            0.0          -0.007555823790369232           -0.13554102761644682                            0.0                            0.0
   6             11.999999999999996              5.000000000000001                            0.0                            0.0           -0.03377760834591115           -0.32728793546997537                            0.0                            0.0
   7             12.666666666666675              5.000000000000001                            0.0                            0.0           -0.08659186931975782            -0.5920930465416747                            0.0                            0.0
   8             13.333333333333329                            5.0                            0.0                            0.0           -0.17430074588246214             -0.926374964464471                            0.0                            0.0
